2026-07-09T17:21:59Z model=claude-haiku-4-5 input_tokens=25130 output_tokens=303 note=extract_filing_revenue doc_id=8
2026-07-21T23:07:28Z model=claude-haiku-4-5 input_tokens=24192 output_tokens=303 note=extract_filing_revenue doc_id=150
2026-07-21T23:07:32Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=242 note=extract_filing_revenue doc_id=151
2026-07-21T23:07:36Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=282 note=extract_filing_revenue doc_id=152
2026-07-21T23:07:41Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=297 note=extract_filing_revenue doc_id=153
2026-07-21T23:07:45Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=222 note=extract_filing_revenue doc_id=154
2026-07-21T23:07:52Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=291 note=extract_filing_revenue doc_id=155
2026-07-21T23:07:57Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=267 note=extract_filing_revenue doc_id=157
2026-07-21T23:08:02Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=262 note=extract_filing_revenue doc_id=158
2026-07-21T23:08:06Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=315 note=extract_filing_revenue doc_id=159
2026-07-21T23:08:14Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=318 note=extract_filing_revenue doc_id=160
2026-07-21T23:08:18Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=281 note=extract_filing_revenue doc_id=161
2026-07-21T23:08:23Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=291 note=extract_filing_revenue doc_id=162
2026-07-21T23:08:26Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=167 note=extract_filing_revenue doc_id=163
2026-07-21T23:08:31Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=301 note=extract_filing_revenue doc_id=164
2026-07-21T23:08:36Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=252 note=extract_filing_revenue doc_id=165
2026-07-21T23:08:47Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=240 note=extract_vendor_china n=2
2026-07-22T23:12:53Z model=claude-haiku-4-5 input_tokens=23518 output_tokens=249 note=extract_filing_revenue doc_id=142
2026-07-22T23:12:57Z model=claude-haiku-4-5 input_tokens=23839 output_tokens=281 note=extract_filing_revenue doc_id=143
2026-07-22T23:13:03Z model=claude-haiku-4-5 input_tokens=24121 output_tokens=286 note=extract_filing_revenue doc_id=144
2026-07-22T23:13:07Z model=claude-haiku-4-5 input_tokens=21189 output_tokens=258 note=extract_filing_revenue doc_id=151
2026-07-22T23:13:12Z model=claude-haiku-4-5 input_tokens=22053 output_tokens=313 note=extract_filing_revenue doc_id=152
2026-07-22T23:13:16Z model=claude-haiku-4-5 input_tokens=21833 output_tokens=254 note=extract_filing_revenue doc_id=153
2026-07-22T23:13:20Z model=claude-haiku-4-5 input_tokens=22528 output_tokens=211 note=extract_filing_revenue doc_id=154
2026-07-22T23:13:24Z model=claude-haiku-4-5 input_tokens=22306 output_tokens=198 note=extract_filing_revenue doc_id=155
2026-07-22T23:13:28Z model=claude-haiku-4-5 input_tokens=21939 output_tokens=196 note=extract_filing_revenue doc_id=157
2026-07-22T23:13:34Z model=claude-haiku-4-5 input_tokens=21423 output_tokens=352 note=extract_filing_revenue doc_id=158
2026-07-22T23:13:39Z model=claude-haiku-4-5 input_tokens=21080 output_tokens=323 note=extract_filing_revenue doc_id=159
2026-07-22T23:13:44Z model=claude-haiku-4-5 input_tokens=22537 output_tokens=328 note=extract_filing_revenue doc_id=160
2026-07-22T23:13:49Z model=claude-haiku-4-5 input_tokens=22564 output_tokens=366 note=extract_filing_revenue doc_id=161
2026-07-22T23:13:54Z model=claude-haiku-4-5 input_tokens=22143 output_tokens=300 note=extract_filing_revenue doc_id=162
2026-07-22T23:13:58Z model=claude-haiku-4-5 input_tokens=23520 output_tokens=229 note=extract_filing_revenue doc_id=163
2026-07-22T23:14:02Z model=claude-haiku-4-5 input_tokens=23466 output_tokens=342 note=extract_filing_revenue doc_id=164
2026-07-22T23:14:07Z model=claude-haiku-4-5 input_tokens=21758 output_tokens=245 note=extract_filing_revenue doc_id=165
2026-07-22T23:14:17Z model=claude-haiku-4-5 input_tokens=22625 output_tokens=232 note=extract_vendor_china n=2
